dataset,file_id,file_path,channel,segment_index,start_sample,end_sample,segment_length,segment_duration,sampling_rate,rpm,label,label_code,load_hp,fault_size_inch,fault_size_mm,selection_score,time_mean,time_std,time_var,time_rms,time_abs_mean,time_peak,time_peak_to_peak,time_skewness,time_kurtosis,time_mean_crossing_rate,time_shape_factor,time_crest_factor,time_impulse_factor,time_clearance_factor,time_squared_mean,time_absolute_deviation,time_variance_ratio,time_signal_to_noise_ratio,freq_centroid,freq_spread,freq_skewness,freq_kurtosis,freq_peak_frequency,freq_median_frequency,freq_spectral_entropy,freq_spectral_rms,freq_spectral_peak,freq_spectral_crest_factor,freq_total_energy,env_env_mean,env_env_std,env_env_var,env_env_rms,env_env_abs_mean,env_env_peak,env_env_peak_to_peak,env_env_skewness,env_env_kurtosis,env_env_mean_crossing_rate,env_env_shape_factor,env_env_crest_factor,env_env_impulse_factor,env_env_clearance_factor,env_env_squared_mean,env_env_absolute_deviation,env_env_variance_ratio,env_env_signal_to_noise_ratio,env_env_peak_frequency,env_env_bandwidth,env_env_spectral_entropy,fault_ftf_band_energy,fault_ftf_band_ratio,fault_bpfo_band_energy,fault_bpfo_band_ratio,fault_bpfi_band_energy,fault_bpfi_band_ratio,fault_bsf_band_energy,fault_bsf_band_ratio
target,D,targetData/D.mat,SENSOR,9,144000,176000,32000,1.0,32000.0,600.0,,,,,,,-0.0013456338901187018,8.339995501332915,69.55552496225326,8.33999560988996,6.626543991417386,35.11813686100605,68.69846088984374,0.03209419557866472,3.1126808532166175,0.38388699646863966,1.258573944531541,4.210809993636124,5.299615743363449,6.263434680937877,69.55552677298381,6.626539916247583,0.9999999739671218,1.2585747185256009,5972.339775559358,1963.0532925274044,-0.5232800395403397,3.424572390177494,6373.0,6470.0,8.316696024928119,2220237.202953479,44863397.6987864,20.206578666057258,13353599614.264606,10.396080728819209,5.570685843620551,31.032540768314416,11.794534127655934,10.396080728819209,45.591730608767456,45.58424660488163,0.7118742247245489,3.471989160288055,0.17044282633832308,1.13451736623784,3.865496518583429,4.385472929464812,4.744222611976357,139.11103528844052,4.451220040899649,0.22307749132892174,2.6497306399780016,110.0,2895.7812652855723,8.267181154957944,327832.9901050089,2.4550158726850738e-05,38801.687970170446,2.905710002621438e-06,224092.26671413647,1.678141274168174e-05,341212.41101840645,2.555209238518099e-05
target,D,targetData/D.mat,SENSOR,10,160000,192000,32000,1.0,32000.0,600.0,,,,,,,0.03617427338525971,8.328700521006922,69.367252368621,8.328779078993268,6.6178931637825045,34.918936529365425,66.73799879414062,0.024453397796876688,3.1029054425101457,0.3846682708834651,1.258524257323141,4.192563663675206,5.276443071106826,6.241043437975978,69.36856094667596,6.6177567071165235,0.9999811358627438,1.2585502078123794,5985.593204571978,1978.4250385694395,-0.4785978917895906,3.5368728573913573,6707.0,6512.0,8.340392001773521,2146175.9139707703,39959199.41873302,18.61879036038667,13124489988.420782,10.392611395379973,5.543412080165962,30.72941749052992,11.778615755083935,10.392611395379973,45.55781212989999,45.467706028971776,0.7099243489279391,3.520405648059728,0.1681302540704397,1.133364397741275,3.8678409311583275,4.38367320750131,4.739446496537991,138.73578910591152,4.431743353390861,0.22149596501787253,2.6577838145956174,82.0,2926.7126509912564,8.253862927732522,381882.38180782465,2.9096931167972574e-05,90869.46458151935,6.923656817269843e-06,256117.16206407954,1.9514446831080034e-05,302396.15089415613,2.3040602047085128e-05
target,D,targetData/D.mat,SENSOR,11,176000,208000,32000,1.0,32000.0,600.0,,,,,,,-0.033101378701275934,8.206336571602407,67.34395992641913,8.206403330795474,6.536236479944053,35.041176282490426,66.69650456601562,0.017182813774357656,3.081201344613413,0.3822306947092097,1.2555242387536316,4.26997977920417,5.361063111778716,6.330900284426893,67.34505562769105,6.536329165730667,0.9999837300413266,1.255506435297176,5948.310826179009,2002.5632826852827,-0.5374090201264531,3.294170026448042,6423.0,6492.0,8.337841212199404,2175673.7813156624,31638321.12934413,14.541849702399762,13252389808.274187,10.261614582139826,5.421092288339424,29.388241598693178,11.605557954319899,10.261614582139826,43.62849953637949,43.52534369470208,0.7190602127267322,3.571279045760286,0.1728491515359855,1.130968022763122,3.759276349151296,4.251621339619809,4.588168179225459,134.6889754310779,4.328380957688844,0.21819337109540585,2.6812699870384633,4.0,2991.0378080312735,8.268487364928507,281613.7429877717,2.125003467766583e-05,47543.52721694626,3.587543673614419e-06,151456.1085737875,1.1428588410463538e-05,366842.05069094826,2.7681199843812988e-05
target,D,targetData/D.mat,SENSOR,12,192000,224000,32000,1.0,32000.0,600.0,,,,,,,-0.09443808801393462,8.14684201591312,66.37103483224733,8.147389360078176,6.503223185109673,35.041176282490426,67.02130904765625,0.008265485131461083,3.045547290593718,0.3801056283008844,1.252823273654997,4.300908516069029,5.388278286792256,6.351411216736219,66.37995338471507,6.502811883951902,0.9998656438877557,1.2529025144007129,5962.976475051326,2019.8771706363884,-0.4938383037643838,3.453544904436843,6473.0,6477.0,8.35361323097241,2060100.1524247872,28657209.48616783,13.910590440196613,12870986922.448334,10.198883058037238,5.360387211851496,28.73375106098105,11.521760572607818,10.198883058037238,43.60481778276338,43.55490207379133,0.6925279373566732,3.4995447300308373,0.17534922966342698,1.1297080775456176,3.7845620474383743,4.275450314963712,4.611812406274245,132.75096669250004,4.294192293526121,0.21644852596470324,2.683103080869923,84.0,3019.5731025490227,8.295860119552504,68718.71879965227,5.339040371472968e-06,51577.6227393437,4.0072780005227874e-06,205137.57402240354,1.593798325322065e-05,445068.53904272616,3.457920839516048e-05
target,D,targetData/D.mat,SENSOR,13,208000,240000,32000,1.0,32000.0,600.0,,,,,,,-0.06779075794348705,8.174436251804408,66.82140803481411,8.17471734200496,6.523886937561664,34.16586926829083,66.611693728125,-0.004705249084716647,3.0421212760059726,0.38038688709022156,1.2530439935950672,4.179455733928922,5.237041903896099,6.170175208778883,66.82600362167666,6.5236162359503,0.9999312305597599,1.2530959894537916,5937.230832515044,2005.7879040080923,-0.5121424928866017,3.297347405245558,6670.0,6474.0,8.347104551370741,2036434.9321529646,35734813.48584363,17.547731538892815,12612094077.95336,10.234855285833302,5.375420814205123,28.89514892978967,11.56059737434617,10.234855285833302,38.22824238739705,38.17854304330821,0.6702130198922813,3.399098718538191,0.17306790837213662,1.1295320794958292,3.3067705023815104,3.7351033619704554,4.029950649287814,133.64741165173956,4.306532619350648,0.21620432878329948,2.684432789943505,38.0,3008.975631050389,8.288783939952765,473508.36987191986,3.754399284886709e-05,34970.22498243214,2.772753260980033e-06,222901.27071120535,1.7673613068019302e-05,337474.4517784185,2.6758003047911177e-05
target,D,targetData/D.mat,SENSOR,14,224000,256000,32000,1.0,32000.0,600.0,,,,,,,-0.01713334357610583,8.249248017581035,68.05009285556463,8.249265810181337,6.565306011298879,34.16586926829083,67.88722069335938,0.008792235567390973,3.0923433475989053,0.38219944373261666,1.256493725651838,4.141686066913122,5.2040025566959764,6.144826567047065,68.05038640702674,6.565237369744048,0.9999956862631117,1.2565068626761537,5951.644710520062,2002.1415504710053,-0.502437532851193,3.4113686148120954,6421.0,6463.0,8.34297564511971,2150502.460196928,49135855.22814087,22.84854639210287,13016565307.890245,10.31041057635687,5.458562396645435,29.79590343807156,11.666210596895771,10.31041057635687,38.248257569490725,38.194690934290485,0.7021752017616083,3.487642764901643,0.17044282633832308,1.1314981600876233,3.2785502414698473,3.709673565977966,4.006013647506583,136.1004696911232,4.352518207513131,0.21892579434657836,2.6803358517278704,82.0,2972.233838171564,8.259097973717006,280154.16261796013,2.152289455714859e-05,42160.442409616604,3.2389836652269724e-06,293924.52477113315,2.258080513704833e-05,327490.7703347105,2.5159538064637954e-05
target,E,targetData/E.mat,SENSOR,0,0,32000,32000,1.0,32000.0,600.0,,,,,,,0.012379235574138956,15.9655197613325,254.89782124949858,15.965524560595307,6.921507689999701,179.6403239482024,356.3604215800781,0.17400325610242984,41.285107647714625,0.29385293290415326,2.3066541677996746,11.25176459228748,25.95392969190072,39.296490216685356,254.89797449497198,6.921554523100361,0.9999993987968178,2.306638560356799,7713.160934754355,2898.1806716706765,-0.35832541072503593,3.8570983218322454,8682.0,8309.0,8.457051101276164,7702613.985850709,125335863.53051135,16.27186092419361,45287847021.26764,10.91714806715524,19.763897474558064,390.61164338484264,22.578657296328185,10.91714806715524,242.76476206012472,242.70039655793036,5.321552337168894,37.465035397932404,0.072502265695803,2.0681827485932107,10.751957429266794,22.23701286881819,30.670277288909883,509.795765305034,9.297783060520251,0.7662120205159451,2.4283914939035816,10.0,2170.867901237539,5.981362185361211,1518765.6615460857,3.353583271098884e-05,1771290.4290034834,3.911182680359407e-05,2058067.8646599497,4.5444153344129164e-05,2204625.900986059,4.868029826966038e-05
target,E,targetData/E.mat,SENSOR,1,16000,48000,32000,1.0,32000.0,600.0,,,,,,,-0.02071378454504083,15.537158414735725,241.40329160459316,15.537172222301692,6.833209806110659,179.48892608882738,356.2090237207031,-0.2061887935452859,39.09033721608217,0.301853182911966,2.2737736236940123,11.552226075681467,26.26714694583471,39.90141933574955,241.4037206654633,6.83316064002096,0.9999982226418509,2.2737899839940003,7613.288130438679,2821.743974282517,-0.4516028573434456,3.922318409157315,8161.0,8180.0,8.497311934447623,7290753.351269323,113494227.89249031,15.566872506080722,46003608004.91098,10.732308582844484,19.173505177352652,367.623300785969,21.97284115228084,10.732308582844484,250.73341770235103,250.7151386206457,5.1959459805731,36.531963320731,0.06956467389605925,2.047354581977289,11.411060407011782,23.3624868095152,32.310771940781116,482.80574830336633,9.26673261120063,0.7614310767380847,2.371153034643778,10.0,2074.845651871065,5.969257334045912,2708132.4290158954,5.886782681755737e-05,3965226.1380500533,8.61938076167147e-05,2262110.8451814423,4.917246588441405e-05,3112672.888366608,6.766149489914626e-05
target,E,targetData/E.mat,SENSOR,2,32000,64000,32000,1.0,32000.0,600.0,,,,,,,-0.03532396685978604,15.264025820360187,232.9904842446225,15.264066693619274,6.725281465968536,179.48892608882738,355.53376123124997,-0.3321924863306614,37.522348363933546,0.3059158098690584,2.2696547008268646,11.758919145961137,26.688686116273715,40.59324585592032,232.9917320272572,6.725237302669989,0.9999946445196839,2.2696696051988052,7704.1752890582975,2743.0489054684795,-0.48122111114104676,4.196417750771218,8689.0,8180.0,8.406731631604508,8401168.66050447,137625819.3940923,16.381746987308812,47865167815.27568,10.559682481607815,18.82750803713141,354.47505888824776,21.586615135324546,10.559682481607815,250.73104374888678,250.70787642024317,5.0262634233564025,33.96329013578837,0.0686271445982687,2.044248505854484,11.61511622721193,23.744183992804157,32.89704141155836,465.98195300062275,9.140646013038186,0.7607055522336378,2.3616071669916407,10.0,1993.1488982190033,5.851985710228699,4966143.278710256,0.0001037527602091758,5484127.87529922,0.0001145745042922218,7185148.113379481,0.0001501122515878115,6352172.232286236,0.00013270970357402581
target,E,targetData/E.mat,SENSOR,3,48000,80000,32000,1.0,32000.0,600.0,,,,,,,-0.005923000568324755,16.18483047079759,261.94873736845807,16.1848315545882,6.970599023866061,179.49845854663988,355.59095597812495,0.012301195376033252,38.677604698891614,0.3046657708053377,2.3218709753888134,11.090536094937255,25.750793860336803,39.596063693410485,261.94877245039385,6.9705747974681564,0.9999998660732957,2.321879045106414,7762.353841419101,2569.8929196424315,-0.6382704418106182,4.435835868471243,8675.0,8257.0,8.307681168314188,8446332.976458592,167172771.07722402,19.792349122768872,45425296815.00135,10.96840795808062,20.089586371471395,403.59148057680915,22.88880629722082,10.96840795808062,258.59111772999586,258.57178013689116,5.069478901483768,33.972283901333284,0.06128316509890934,2.086793852371094,11.297710958451958,23.575993773963084,32.98746095907662,523.8974537116954,9.645310363925855,0.7703635085787389,2.3730502631441057,10.0,1776.8190341280829,5.754176108138849,401948.63393345615,8.848563732460099e-06,1104531.7407356885,2.4315344492607157e-05,548169.5824649766,1.2067495886652035e-05,875863.0749476734,1.9281394649212866e-05
target,E,targetData/E.mat,SENSOR,4,64000,96000,32000,1.0,32000.0,600.0,,,,,,,-0.00921467201364432,15.597877414258122,243.2937798302236,15.597880136108367,6.706050262697135,179.49845854663988,358.6522767679687,0.006844511677712901,44.564398450716,0.29872808525266414,2.325941429767183,11.507875235629571,26.766643779142605,40.44084648297973,243.29386474040396,6.705997865557333,0.9999996509974451,2.3259596034500127,7896.589001813105,2476.8570468402345,-0.6422037540391994,4.851265042174619,8667.0,8344.0,8.281005978514157,9622329.039522512,179528138.82723734,18.657451651242436,51978105188.29198,10.557021037721682,19.368449499717165,375.13683602309413,22.05872909335423,10.557021037721682,258.5938132985933,258.5794664152647,5.479359473863752,39.31022222083767,0.07175224225757056,2.08948424129642,11.722969723423525,24.494960498288503,33.720870161862436,486.5875292139924,8.913052947745138,0.7709544809524203,2.4748791713320566,10.0,1770.067025465912,5.7709918354017145,1208795.1149615934,2.3255851874220944e-05,1989927.5825833126,3.828395774287559e-05,1461700.1876556412,2.8121459648453824e-05,1157962.4891313901,2.2277889602490167e-05
target,E,targetData/E.mat,SENSOR,5,80000,112000,32000,1.0,32000.0,600.0,,,,,,,-0.013074656095108708,15.070707991731382,227.12623937203617,15.070713663216754,6.6429655673081225,179.15381822132886,355.13746331601567,-0.21423506466069445,43.5949844187895,0.29035282352573516,2.2686725545265385,11.887547081369572,26.968951804145206,40.06767039357453,227.12641031866818,6.642872694049047,0.9999992473502674,2.268704272583412,7744.759424931708,2738.019527111369,-0.4749123211708397,4.116903988166392,1906.0,8240.0,8.420568159058517,7994602.866209582,151551089.241898,18.956675119217238,47687250957.89563,10.442829589885866,18.579556551160284,345.19992163776305,21.313202750435206,10.442829589885866,248.17494820399864,248.1544944333766,5.456783598009571,39.064240574055574,0.07843995124847651,2.0409413528185465,11.644188398617427,23.765105622748273,32.212534651815226,454.2526114811588,8.545626827187348,0.7599294157323321,2.494047912626919,10.0,1961.9902442633281,5.831997974810847,1493241.8482236776,3.131322980941177e-05,1896052.191255633,3.9760148743522855e-05,1834569.6491174041,3.8470861965542856e-05,1613582.1269023102,3.383676128294721e-05
target,E,targetData/E.mat,SENSOR,6,96000,128000,32000,1.0,32000.0,600.0,,,,,,,0.018183551308852974,16.27595077135529,264.9065735115809,16.2759609287169,7.099817784342997,179.8393840966399,356.77185928125,0.08109490364804588,38.334724757776286,0.2894777961811307,2.29244769698312,11.049386569817564,25.330140795054486,38.4407691918202,264.90690415311906,7.099839847763328,0.9999987518576037,2.2924405729862114,7647.789238133086,2561.3947523039456,-0.6928244598567327,4.579592704261564,8160.0,8171.0,8.27071394349162,8777587.819947429,167186244.70378998,19.04694639726103,47374333869.15364,11.160344712020827,20.13106336712135,405.2597122910552,23.017667266301913,11.160344712020827,241.10460379651474,241.0763603679623,5.035215389537512,33.06042593894137,0.07118972467889621,2.0624512826659864,10.474762755368099,21.60368788043084,29.86874444717592,529.8130063821866,9.564569133363694,0.7649108410123034,2.406555585029997,10.0,1796.3293261547258,5.693919478015432,1222754.365490079,2.5810481449032854e-05,877233.911417182,1.851707116009427e-05,847700.7509223116,1.7893671144034095e-05,1042918.1819474866,2.201441364490723e-05
target,E,targetData/E.mat,SENSOR,7,112000,144000,32000,1.0,32000.0,600.0,,,,,,,0.007023934095684974,16.3062965692328,265.8953078037734,16.306298082011857,7.0258078974608225,179.8393840966399,357.3414236355469,0.11880668688867974,39.333103696407974,0.29935310478452454,2.320914309072565,11.028829670115503,25.59696859369513,39.14183605767443,265.8953571394236,7.0257905086596955,0.9999998144546384,2.3209200533254437,7748.355710192143,2583.3031564280527,-0.5566257290459613,4.557421529238137,8746.0,8174.0,8.381561021589782,8451650.974291015,138217425.62424257,16.353896539822177,49156176912.71041,11.058043052012646,20.23636203962238,409.51034859866974,23.06058682555227,11.058043052012646,241.16450979634024,241.1378752761825,5.089900140009365,33.87394198855125,0.06943966998968717,2.0854130081683007,10.457865258186667,21.80896824709382,30.36628523338151,531.790664738835,9.592286966532537,0.7700593029397804,2.40407599418268,10.0,1868.6623843994773,5.7456482966564515,1244511.7258093278,2.5317504410875612e-05,1438985.948348979,2.927375639696865e-05,884832.2603877798,1.8000428755048013e-05,1376108.269059502,2.799461543771275e-05
target,E,targetData/E.mat,SENSOR,8,128000,160000,32000,1.0,32000.0,600.0,,,,,,,-0.035254343849576354,15.614190038582052,243.80293056095496,15.614229837866331,6.770887276324009,179.47616941734302,358.6709211339844,-0.20097963505119193,42.12270429668852,0.301821931935373,2.3060832651084207,11.494397820511924,26.507038456381252,40.189001755729784,243.80417342971523,6.770860168637734,0.9999949021842293,2.3060924976992756,7646.404524043689,2756.746671796029,-0.4355927752298935,3.846874335007788,1491.0,8162.0,8.540369767937069,7182324.323487475,129939288.83678004,18.091537360942546,46331574243.89857,10.65340897873874,19.341967131405614,374.11169251237504,22.08182092538218,10.65340897873874,244.55686582165535,244.51758602919733,5.33433945239833,37.801635985138596,0.07097096784274509,2.072746946019944,11.075031658306173,22.95573804682832,31.681168072389983,487.60681538064625,9.096556784508321,0.7672404911328563,2.427492231235022,10.0,2006.602341359968,6.047227253649767,3228618.516640181,6.968505968832604e-05,4309346.196742353,9.301100312407048e-05,4146376.5601398833,8.949353929379859e-05,3958844.572119358,8.544593264367012e-05
target,E,targetData/E.mat,SENSOR,9,144000,176000,32000,1.0,32000.0,600.0,,,,,,,-0.02493464282297866,14.94040520695848,223.21570774811207,14.940426014157854,6.497350088255525,179.47616941734302,358.6709211339844,-0.11245330387419293,44.63412731675686,0.29532172880402513,2.2994645218769816,12.012787938393974,27.62297967316867,41.466415195296435,223.21632948452475,6.497270986837723,0.9999972146463741,2.299492516846598,7713.43402471421,2729.9531056207434,-0.5406468174930087,4.113633178748385,9127.0,8271.0,8.431445971680459,7230603.951238203,134384842.8260818,18.585562662862916,42207169678.86384,10.242722715878648,18.480220746519603,341.5185588400935,21.12893578660482,10.242722715878648,244.58832397123234,244.5580040759138,5.430222288805356,38.80213786754091,0.0767211475358605,2.0628241506381855,11.575988797613498,23.879229259234215,32.60199998091775,446.43192747446994,8.51237530212493,0.7649958209129741,2.4821433544325093,10.0,1992.0800802015317,5.827211088789796,1079169.1188573432,2.556838392785576e-05,1457624.2480772545,3.45349915468791e-05,1621696.3257805416,3.842229502995178e-05,1597296.9268056627,3.7844208435647464e-05
target,E,targetData/E.mat,SENSOR,10,160000,192000,32000,1.0,32000.0,600.0,,,,,,,-0.007452438738812616,14.818778315992027,219.5961907785155,14.818780189926521,6.530936326222171,178.97066878687426,357.9304734550781,0.023854192571339663,43.3605461447683,0.29491546610831587,2.2690131169137375,12.077287502282715,27.40352375941783,40.826679935602314,219.5962463173587,6.5309056004888095,0.9999997470865549,2.2690237918639338,7673.417558215793,2761.801586731352,-0.357222652898616,4.067476306413683,1522.0,8112.0,8.518445710146871,6603701.78446204,91684786.47957838,13.883847192389128,43028537610.72286,10.270072146381446,18.26794599333888,333.717850815546,20.956913720951995,10.270072146381446,244.50564401928833,244.46111518036744,5.4058647808961675,38.68929266565245,0.08006500203131348,2.040580964013573,11.667063541653086,23.80758776903406,32.33201494871179,439.19223270742606,8.443034343310282,0.7598446100886687,2.482154266914348,10.0,2032.2183057977907,6.039009414804549,394152.0995637086,9.160248557122344e-06,1445383.6955877657,3.3591280946242776e-05,265153.1776230253,6.162263287259575e-06,1063112.4173082684,2.4707147310610368e-05
target,E,targetData/E.mat,SENSOR,11,176000,208000,32000,1.0,32000.0,600.0,,,,,,,-0.015668756827179397,15.368463870963822,236.18968175312028,15.368471858420433,6.821361312162943,179.16909819046947,357.61169685117187,-0.17319512423523892,40.38053287013664,0.2956029875933623,2.2529919110159757,11.658224698007444,26.26588594141744,39.27587113391219,236.1899272630608,6.821332856197714,0.9999989605401747,2.253001309627777,7646.266246833785,2693.7634379983047,-0.6887547731834469,4.131991890032031,1906.0,8220.0,8.386092228357809,6962646.793148075,110847469.41531308,15.920306272665995,41453395016.81612,10.736633864406995,18.897188433199965,357.1037306798665,21.734282537461354,10.736633864406995,244.61987219458268,244.5821484154298,5.15906337856449,35.25272392094746,0.07665864558267446,2.0243106742712587,11.255024028189302,22.783665279443102,31.072413213891338,472.3790374181976,8.962928955483322,0.7559686234842852,2.424908492013071,10.0,1886.4769334576908,5.852355691895617,778084.7487331638,1.877010914106127e-05,1376379.180285563,3.320305079299818e-05,726864.7480207144,1.7534504658203557e-05,2049365.353092397,4.943781690886947e-05
target,E,targetData/E.mat,SENSOR,12,192000,224000,32000,1.0,32000.0,600.0,,,,,,,0.006288492786184667,16.11814880701627,259.79472096511995,16.118150033743373,7.027920144402696,179.16909819046947,355.44614672929686,0.041949041263754004,39.57169630243494,0.2977905559548736,2.2934452444768434,11.115984018971078,25.493900685989807,38.77391321946183,259.7947605102615,7.027917920398772,0.9999998477831444,2.2934459702438885,7790.1204805220805,2868.3496081716953,-0.49995316330014433,3.853769768160739,8657.0,8414.0,8.49232335188875,8512020.677115798,137168780.842314,16.114714243010052,50850545497.67326,11.11305825196276,19.901994296256937,396.0893769682437,22.79450461580074,11.11305825196276,223.28686728397756,223.24877706883782,4.984276817226332,32.63788886322395,0.0716897403043845,2.051145967112593,9.79564465415928,20.09229702764684,27.82070797056682,519.5894406797613,9.57903664611391,0.7623122141397896,2.37962390769725,10.0,2137.7162903599697,5.878010995613966,1795490.837329825,3.53091755409385e-05,2549770.5953013124,5.0142443317898737e-05,2009115.4824930017,3.951020510851612e-05,2404525.6206536763,4.728613227489759e-05
target,E,targetData/E.mat,SENSOR,13,208000,240000,32000,1.0,32000.0,600.0,,,,,,,-0.01293724778432894,16.57704624411287,274.79846217945664,16.57705129242945,7.1894558429473765,179.9677218986726,356.3385530003906,-0.05107886446195495,38.78904560886193,0.29638426200818774,2.305744920693963,10.856437536684334,25.032175707041183,38.20357751923917,274.7986295518369,7.189492670109129,0.9999993909271654,2.305733109840952,7838.492159923539,2799.752338449036,-0.4978107736179569,3.9337681264528737,8724.0,8290.0,8.503615496103711,8306593.497375459,146811050.60723156,17.674038178661057,49441907704.982796,11.337117007803153,20.519908565530006,421.06664753771173,23.44348245432686,11.337117007803153,223.28671289766976,223.26396769275595,4.94697909945773,32.02507483094786,0.06743960748773399,2.0678522095336134,9.524468616498515,19.695193473260016,27.431531854248608,549.5968695863313,9.887015981106941,0.7661372741344737,2.3711383190969766,10.0,2062.652674533923,6.017316723845794,1982778.953326392,4.010320485927702e-05,2497866.9136834177,5.0521248665970884e-05,2221581.459585766,4.4933166269429226e-05,2823094.817429392,5.7099229145336525e-05
target,E,targetData/E.mat,SENSOR,14,224000,256000,32000,1.0,32000.0,600.0,,,,,,,-0.039494761830803714,15.615867727769787,243.85532489120192,15.615917671639217,6.85769730088586,179.9677218986726,356.3385530003906,-0.2283864264165555,40.51224268009416,0.29250914091065344,2.2771372060446575,11.524633113654296,26.243170849116485,39.2688654666395,243.85688472741396,6.857756743651366,0.9999936034768353,2.2771174679089925,7833.156105837087,2733.5070446675345,-0.4575379136574211,4.113197790042911,8701.0,8282.0,8.418094737531032,9477602.2126952,151519164.11624208,15.987077819459751,53948167420.61182,10.780233120541395,19.27429173664905,371.49832194945793,22.08419679505405,10.780233120541395,228.9180450681139,228.89511387164558,5.174867009054212,34.84122204737551,0.07781493171661615,2.0485824887194055,10.365694853769012,21.23498096084006,29.018112283330318,487.7117480826756,8.98014619956232,0.7617169842840908,2.4592246389185073,10.0,1921.31191867458,5.785582610341823,2402884.1918680514,4.4540608268187226e-05,1302283.1232999368,2.4139524761732264e-05,4573194.445111584,8.477015371914778e-05,1297489.1626519752,2.40506624170564e-05
target,F,targetData/F.mat,SENSOR,0,0,32000,32000,1.0,32000.0,600.0,,,,,,,-0.0202366410095068,5.719202064507597,32.70927225466796,5.719237866736031,4.542906093652619,23.205405555071803,44.67680738554688,0.018643362190028677,3.0885783677867513,0.3683552611019094,1.2589381661943202,4.057429695316227,5.10805310008379,6.035969477774123,32.709681776307306,4.542799900409511,0.9999874801093405,1.2589675953414698,5643.760424748218,2274.0330762588187,-0.3880611529279965,2.560729028314271,2654.0,6451.0,8.39293492112151,1010252.1711158855,15448799.5700244,15.29202313216536,6366889696.73871,7.143164896093306,3.7939617828613192,14.394146009812241,8.088198238334169,7.143164896093306,26.354570238891565,26.264743423854945,0.6852086906856072,3.3588152319559854,0.19688115253601676,1.1322989677527555,3.2583981576989025,3.6894808704899473,3.9864436096735836,65.41895074259195,3.0356124779235576,0.2200302182535729,2.6644370113627676,559.0,3356.5580186471366,8.380339056881207,124761.91241190233,1.9595425451741167e-05,9924.538990683592,1.558773508478905e-06,621485.7980694897,9.761215093577499e-05,219067.99580344014,3.440738040673966e-05
target,F,targetData/F.mat,SENSOR,1,16000,48000,32000,1.0,32000.0,600.0,,,,,,,0.03066376614632816,5.71544973367256,32.66636565813773,5.715531989648208,4.547554457288897,21.847450866399925,43.318852696875,0.031148640914828243,3.0374588555132918,0.3688552767273977,1.2568364036822597,3.822470227787954,4.80421973427552,5.67821196106634,32.66730592469201,4.547678487928808,0.9999712168932312,1.256802125484312,5623.836912781499,2316.8900984805905,-0.35459485942968555,2.5510821731041653,6635.0,6467.0,8.388851487839561,985770.8179708744,19086354.309654728,19.361857707395284,6129050061.916742,7.13980592629638,3.7890423612293604,14.356842015190567,8.082924636563641,7.13980592629638,26.366697975899747,26.345771353595243,0.6501854813538388,3.229888794955126,0.19700615644238884,1.1320930456658063,3.2620244727543612,3.69291522039688,3.99202355257952,65.33367068036748,3.043949581216777,0.21974644720987252,2.655406872190243,77.0,3400.9618372384516,8.384013376794623,65768.39134732696,1.0730601101789528e-05,16346.264150111874,2.667014298297295e-06,793533.2027623634,0.00012947083067456642,254699.80568555565,4.1556163371572e-05
target,F,targetData/F.mat,SENSOR,2,32000,64000,32000,1.0,32000.0,600.0,,,,,,,0.060023580965511636,5.73408779703941,32.87976286415628,5.734401947407263,4.571292248003285,21.847450866399925,43.670992903125,0.013834250280187872,3.0252789598477765,0.36523016344260756,1.2544378342714837,3.809891784142891,4.779272398508927,5.641341546456528,32.88336569442821,4.571404528779551,0.9998904360853628,1.254407023335168,5606.061130611755,2322.4275473419107,-0.36415428486827994,2.4718809852842316,7287.0,6448.0,8.39194256807334,1021950.2807427156,28225255.78289218,27.61901074324194,6393436223.312796,7.1782756338828735,3.7729943333848537,14.235486239754216,8.109446794680311,7.1782756338828735,25.994377057176266,25.962452217565627,0.6480353565019908,3.25391651479221,0.19919372480390013,1.1297207307563013,3.205443936598515,3.6212564664524294,3.908799348767339,65.76312731575076,3.0251967492324643,0.21646607788898004,2.6806345064127792,42.0,3461.3660616866932,8.41417761860957,110357.92903304577,1.7261129254819277e-05,24366.355725608537,3.811151761670811e-06,443445.6867815436,6.935952300025755e-05,205552.1437267953,3.215049568763623e-05
target,F,targetData/F.mat,SENSOR,3,48000,80000,32000,1.0,32000.0,600.0,,,,,,,0.011940632775509183,5.770566172472099,33.29943395087929,5.770578526420931,4.584894686313254,24.864816628521947,49.682749569140626,0.0015846115134040097,3.1247452091433607,0.3649489046532704,1.25860655941502,4.308894942626104,5.423203438619421,6.409098004585614,33.29957652959037,4.584960242333371,0.999995718302575,1.2585885637874534,5562.534303781696,2319.8573046032507,-0.36200655887741945,2.4154505214232174,7200.0,6418.0,8.399954065106275,1012876.97433383,22240562.430721693,21.957812246002856,6380800934.412453,7.203926879795578,3.834377100578341,14.702447749439566,8.160821664445365,7.203926879795578,28.748786340260924,28.711459963243858,0.7296871034173696,3.582538713121445,0.2020375636738648,1.132829608159063,3.522780857411958,3.9907104583322357,4.311923203034425,66.59901023888082,3.0511235108067205,0.22076075450226745,2.674693972741744,28.0,3442.082556877836,8.410226870980978,317835.3963117774,4.9811207022248826e-05,17148.47661312568,2.687511613258739e-06,483833.16279192764,7.582639981488143e-05,188536.8419726046,2.954751980363499e-05
